state_abbr,county_name,stock.county,emm2020_county,population,subregion,region
OH,Montgomery,G3901130,PJMW,531239,montgomery,ohio
OH,Morgan,G3901150,PJMW,14804,morgan,ohio
OH,Morrow,G3901170,PJMW,35036,morrow,ohio
OH,Muskingum,G3901190,PJMW,86068,muskingum,ohio
OH,Noble,G3901210,PJMW,14294,noble,ohio
OH,Ottawa,G3901230,PJMW,40636,ottawa,ohio
OH,Paulding,G3901250,PJMW,18865,paulding,ohio
OH,Perry,G3901270,PJMW,35927,perry,ohio
OH,Pickaway,G3901290,PJMW,57565,pickaway,ohio
OH,Pike,G3901310,PJMW,28160,pike,ohio
OH,Portage,G3901330,PJMW,161921,portage,ohio
OH,Preble,G3901350,PJMW,41247,preble,ohio
OH,Putnam,G3901370,PJMW,34056,putnam,ohio
OH,Richland,G3901390,PJMW,121107,richland,ohio
OH,Ross,G3901410,PJMW,77000,ross,ohio
OH,Sandusky,G3901430,PJMW,59330,sandusky,ohio
OH,Scioto,G3901450,PJMW,76088,scioto,ohio
OH,Seneca,G3901470,PJMW,55353,seneca,ohio
OH,Shelby,G3901490,PJMW,48623,shelby,ohio
OH,Stark,G3901510,PJMW,373612,stark,ohio
OH,Summit,G3901530,PJMW,540300,summit,ohio
OH,Trumbull,G3901550,PJMW,201825,trumbull,ohio
OH,Tuscarawas,G3901570,PJMW,92420,tuscarawas,ohio
OH,Union,G3901590,PJMW,55457,union,ohio
OH,Van Wert,G3901610,PJMW,28362,van wert,ohio
OH,Vinton,G3901630,PJMW,12921,vinton,ohio
OH,Warren,G3901650,PJMW,227063,warren,ohio
OH,Washington,G3901670,PJMW,60610,washington,ohio
OH,Wayne,G3901690,PJMW,116470,wayne,ohio
OH,Williams,G3901710,PJMW,37017,williams,ohio
OH,Wood,G3901730,PJMW,130219,wood,ohio
OH,Wyandot,G3901750,PJMW,22118,wyandot,ohio
OK,Adair,G4000010,SPPS,22098,adair,oklahoma
OK,Alfalfa,G4000030,SPPS,5827,alfalfa,oklahoma
OK,Atoka,G4000050,SPPS,13810,atoka,oklahoma
OK,Beaver,G4000070,SPPS,5382,beaver,oklahoma
OK,Beckham,G4000090,SPPS,22519,beckham,oklahoma
OK,Blaine,G4000110,SPPS,9643,blaine,oklahoma
OK,Bryan,G4000130,SPPS,45573,bryan,oklahoma
OK,Caddo,G4000150,SPPS,29557,caddo,oklahoma
OK,Canadian,G4000170,SPPS,136532,canadian,oklahoma
OK,Carter,G4000190,SPPS,48556,carter,oklahoma
OK,Cherokee,G4000210,SPPS,48700,cherokee,oklahoma
OK,Choctaw,G4000230,SPPS,14885,choctaw,oklahoma
OK,Cimarron,G4000250,SPPS,2162,cimarron,oklahoma
OK,Cleveland,G4000270,SPPS,278655,cleveland,oklahoma
OK,Coal,G4000290,SPPS,5651,coal,oklahoma
OK,Comanche,G4000310,SPPS,122136,comanche,oklahoma
OK,Cotton,G4000330,SPPS,5941,cotton,oklahoma
OK,Craig,G4000350,SPPS,14625,craig,oklahoma
OK,Creek,G4000370,SPPS,71312,creek,oklahoma
OK,Custer,G4000390,SPPS,29293,custer,oklahoma
OK,Delaware,G4000410,SPPS,41598,delaware,oklahoma
OK,Dewey,G4000430,SPPS,4819,dewey,oklahoma
OK,Ellis,G4000450,SPPS,4080,ellis,oklahoma
OK,Garfield,G4000470,SPPS,62603,garfield,oklahoma
OK,Garvin,G4000490,SPPS,27838,garvin,oklahoma
OK,Grady,G4000510,SPPS,54655,grady,oklahoma
OK,Grant,G4000530,SPPS,4465,grant,oklahoma
OK,Greer,G4000550,SPPS,5998,greer,oklahoma
OK,Harmon,G4000570,SPPS,2704,harmon,oklahoma
OK,Harper,G4000590,SPPS,3717,harper,oklahoma
OK,Haskell,G4000610,SPPS,12747,haskell,oklahoma
OK,Hughes,G4000630,SPPS,13566,hughes,oklahoma
OK,Jackson,G4000650,SPPS,25497,jackson,oklahoma
OK,Jefferson,G4000670,SPPS,6230,jefferson,oklahoma
OK,Johnston,G4000690,SPPS,11087,johnston,oklahoma
OK,Kay,G4000710,SPPS,44943,kay,oklahoma
OK,Kingfisher,G4000730,SPPS,15638,kingfisher,oklahoma
OK,Kiowa,G4000750,SPPS,9077,kiowa,oklahoma
OK,Latimer,G4000770,SPPS,10414,latimer,oklahoma
OK,Le Flore,G4000790,SPPS,49873,le flore,oklahoma
OK,Lincoln,G4000810,SPPS,35129,lincoln,oklahoma
OK,Logan,G4000830,SPPS,46588,logan,oklahoma
OK,Love,G4000850,SPPS,9997,love,oklahoma
OK,Major,G4000930,SPPS,7772,major,oklahoma
OK,Marshall,G4000950,SPPS,16191,marshall,oklahoma
OK,Mayes,G4000970,SPPS,40920,mayes,oklahoma
OK,McClain,G4000870,SPPS,38682,mcclain,oklahoma
OK,McCurtain,G4000890,SPPS,32822,mccurtain,oklahoma
OK,McIntosh,G4000910,SPPS,19815,mcintosh,oklahoma
OK,Murray,G4000990,SPPS,13918,murray,oklahoma
OK,Muskogee,G4001010,SPPS,69477,muskogee,oklahoma
OK,Noble,G4001030,SPPS,11384,noble,oklahoma
OK,Nowata,G4001050,SPPS,10419,nowata,oklahoma
OK,Okfuskee,G4001070,SPPS,12167,okfuskee,oklahoma
OK,Oklahoma,G4001090,SPPS,782970,oklahoma,oklahoma
OK,Okmulgee,G4001110,SPPS,39213,okmulgee,oklahoma
OK,Osage,G4001130,SPPS,47806,osage,oklahoma
OK,Ottawa,G4001150,SPPS,31691,ottawa,oklahoma
OK,Pawnee,G4001170,SPPS,16485,pawnee,oklahoma
OK,Payne,G4001190,SPPS,81131,payne,oklahoma
OK,Pittsburg,G4001210,SPPS,44173,pittsburg,oklahoma
OK,Pontotoc,G4001230,SPPS,38330,pontotoc,oklahoma
OK,Pottawatomie,G4001250,SPPS,72290,pottawatomie,oklahoma
OK,Pushmataha,G4001270,SPPS,11057,pushmataha,oklahoma
OK,Roger Mills,G4001290,SPPS,3640,roger mills,oklahoma
OK,Rogers,G4001310,SPPS,91766,rogers,oklahoma
OK,Seminole,G4001330,SPPS,25207,seminole,oklahoma
OK,Sequoyah,G4001350,SPPS,41294,sequoyah,oklahoma
OK,Stephens,G4001370,SPPS,44090,stephens,oklahoma
OK,Texas,G4001390,SPPS,21098,texas,oklahoma
OK,Tillman,G4001410,SPPS,7465,tillman,oklahoma
OK,Tulsa,G4001430,SPPS,642940,tulsa,oklahoma
OK,Wagoner,G4001450,SPPS,77679,wagoner,oklahoma
OK,Washington,G4001470,SPPS,52087,washington,oklahoma
OK,Washita,G4001490,SPPS,11447,washita,oklahoma
OK,Woods,G4001510,SPPS,9201,woods,oklahoma
OK,Woodward,G4001530,SPPS,20814,woodward,oklahoma
OR,Baker,G4100010,NWPP,16059,baker,oregon
OR,Benton,G4100030,NWPP,89385,benton,oregon
OR,Clackamas,G4100050,NWPP,408062,clackamas,oregon
OR,Clatsop,G4100070,NWPP,38632,clatsop,oregon
OR,Columbia,G4100090,NWPP,50785,columbia,oregon
OR,Coos,G4100110,NWPP,63761,coos,oregon
OR,Crook,G4100130,NWPP,22570,crook,oregon
OR,Curry,G4100150,NWPP,22713,curry,oregon
OR,Deschutes,G4100170,NWPP,181307,deschutes,oregon
OR,Douglas,G4100190,NWPP,108457,douglas,oregon
OR,Gilliam,G4100210,NWPP,1854,gilliam,oregon
OR,Grant,G4100230,NWPP,7158,grant,oregon
OR,Harney,G4100250,NWPP,7292,harney,oregon
OR,Hood River,G4100270,NWPP,23232,hood river,oregon
OR,Jackson,G4100290,NWPP,216527,jackson,oregon
OR,Jefferson,G4100310,NWPP,23080,jefferson,oregon
OR,Josephine,G4100330,NWPP,85904,josephine,oregon
OR,Klamath,G4100350,NWPP,66443,klamath,oregon
OR,Lake,G4100370,NWPP,7837,lake,oregon
OR,Lane,G4100390,NWPP,369519,lane,oregon
OR,Lincoln,G4100410,NWPP,47806,lincoln,oregon
OR,Linn,G4100430,NWPP,122849,linn,oregon
OR,Malheur,G4100450,NWPP,30439,malheur,oregon
OR,Marion,G4100470,NWPP,336316,marion,oregon
OR,Morrow,G4100490,NWPP,11274,morrow,oregon
OR,Multnomah,G4100510,NWPP,799766,multnomah,oregon
OR,Polk,G4100530,NWPP,81823,polk,oregon
OR,Sherman,G4100550,NWPP,1710,sherman,oregon
OR,Tillamook,G4100570,NWPP,26143,tillamook,oregon
OR,Umatilla,G4100590,NWPP,76456,umatilla,oregon
OR,Union,G4100610,NWPP,26087,union,oregon
OR,Wallowa,G4100630,NWPP,6946,wallowa,oregon
OR,Wasco,G4100650,NWPP,26115,wasco,oregon
OR,Washington,G4100670,NWPP,582779,washington,oregon
OR,Wheeler,G4100690,NWPP,1344,wheeler,oregon
OR,Yamhill,G4100710,NWPP,105035,yamhill,oregon
PA,Adams,G4200010,PJME,102180,adams,pennsylvania
PA,Allegheny,G4200030,PJMW,1225365,allegheny,pennsylvania
PA,Armstrong,G4200050,PJMW,66486,armstrong,pennsylvania
PA,Beaver,G4200070,PJMW,167429,beaver,pennsylvania
PA,Bedford,G4200090,PJMW,48325,bedford,pennsylvania
PA,Berks,G4200110,PJME,414812,berks,pennsylvania
PA,Blair,G4200130,PJME,124650,blair,pennsylvania
PA,Bradford,G4200150,PJME,60770,bradford,pennsylvania
PA,Bucks,G4200170,PJME,626399,bucks,pennsylvania
PA,Butler,G4200190,PJMW,186847,butler,pennsylvania
PA,Cambria,G4200210,PJME,134732,cambria,pennsylvania
PA,Cameron,G4200230,PJME,4677,cameron,pennsylvania
PA,Carbon,G4200250,PJME,63594,carbon,pennsylvania
PA,Centre,G4200270,PJME,161464,centre,pennsylvania
PA,Chester,G4200290,PJME,516312,chester,pennsylvania
PA,Clarion,G4200310,PJME,38513,clarion,pennsylvania
PA,Clearfield,G4200330,PJME,80596,clearfield,pennsylvania
PA,Clinton,G4200350,PJME,39233,clinton,pennsylvania
PA,Columbia,G4200370,PJME,66420,columbia,pennsylvania
PA,Crawford,G4200390,PJME,86257,crawford,pennsylvania
PA,Cumberland,G4200410,PJME,248506,cumberland,pennsylvania
PA,Dauphin,G4200430,PJME,273707,dauphin,pennsylvania
PA,Delaware,G4200450,PJME,563402,delaware,pennsylvania
PA,Elk,G4200470,PJME,30480,elk,pennsylvania
PA,Erie,G4200490,PJME,276207,erie,pennsylvania
PA,Fayette,G4200510,PJMW,132733,fayette,pennsylvania
PA,Forest,G4200530,PJME,7321,forest,pennsylvania
PA,Franklin,G4200550,PJMW,153851,franklin,pennsylvania
PA,Fulton,G4200570,PJMW,14640,fulton,pennsylvania
PA,Greene,G4200590,PJMW,37197,greene,pennsylvania
PA,Huntingdon,G4200610,PJME,45634,huntingdon,pennsylvania
PA,Indiana,G4200630,PJME,86364,indiana,pennsylvania
PA,Jefferson,G4200650,PJME,44073,jefferson,pennsylvania
PA,Juniata,G4200670,PJME,24863,juniata,pennsylvania
PA,Lackawanna,G4200690,PJME,211321,lackawanna,pennsylvania
PA,Lancaster,G4200710,PJME,538500,lancaster,pennsylvania
PA,Lawrence,G4200730,PJMW,87294,lawrence,pennsylvania
PA,Lebanon,G4200750,PJME,138863,lebanon,pennsylvania
PA,Lehigh,G4200770,PJME,363147,lehigh,pennsylvania
PA,Luzerne,G4200790,PJME,316383,luzerne,pennsylvania
PA,Lycoming,G4200810,PJME,115248,lycoming,pennsylvania
PA,McKean,G4200830,PJME,41883,mckean,pennsylvania
PA,Mercer,G4200850,PJMW,112913,mercer,pennsylvania
PA,Mifflin,G4200870,PJME,46342,mifflin,pennsylvania
PA,Monroe,G4200890,PJME,166098,monroe,pennsylvania
PA,Montgomery,G4200910,PJME,821725,montgomery,pennsylvania
PA,Montour,G4200930,PJME,18343,montour,pennsylvania
PA,Northampton,G4200950,PJME,302294,northampton,pennsylvania
PA,Northumberland,G4200970,PJME,92541,northumberland,pennsylvania
PA,Perry,G4200990,PJME,45820,perry,pennsylvania
PA,Philadelphia,G4201010,PJME,1567872,philadelphia,pennsylvania
PA,Pike,G4201030,PJME,55562,pike,pennsylvania
PA,Potter,G4201050,PJME,16885,potter,pennsylvania
PA,Schuylkill,G4201070,PJME,143573,schuylkill,pennsylvania
PA,Snyder,G4201090,PJME,40468,snyder,pennsylvania
PA,Somerset,G4201110,PJME,75061,somerset,pennsylvania
PA,Sullivan,G4201130,PJME,6137,sullivan,pennsylvania
PA,Susquehanna,G4201150,PJME,40862,susquehanna,pennsylvania
PA,Tioga,G4201170,PJME,41467,tioga,pennsylvania
PA,Union,G4201190,PJME,45565,union,pennsylvania
PA,Venango,G4201210,PJME,52582,venango,pennsylvania
PA,Warren,G4201230,PJME,40025,warren,pennsylvania
PA,Washington,G4201250,PJMW,207981,washington,pennsylvania
PA,Wayne,G4201270,PJME,50710,wayne,pennsylvania
PA,Westmoreland,G4201290,PJMW,355458,westmoreland,pennsylvania
PA,Wyoming,G4201310,PJME,27521,wyoming,pennsylvania
PA,York,G4201330,PJME,443744,york,pennsylvania
RI,Bristol,G4400010,ISNE,49067,bristol,rhode island
RI,Kent,G4400030,ISNE,164614,kent,rhode island
RI,Newport,G4400050,ISNE,82784,newport,rhode island
RI,Providence,G4400070,ISNE,633673,providence,rhode island
RI,Washington,G4400090,ISNE,126288,washington,rhode island
SC,Abbeville,G4500010,SRCA,24872,abbeville,south carolina
SC,Aiken,G4500030,SRCA,167458,aiken,south carolina
SC,Allendale,G4500050,SRCA,9045,allendale,south carolina
SC,Anderson,G4500070,SRCA,196569,anderson,south carolina
SC,Bamberg,G4500090,SRCA,14434,bamberg,south carolina
SC,Barnwell,G4500110,SRCA,21483,barnwell,south carolina
SC,Beaufort,G4500130,SRCA,183149,beaufort,south carolina
SC,Berkeley,G4500150,SRCA,210898,berkeley,south carolina
SC,Calhoun,G4500170,SRCA,14796,calhoun,south carolina
SC,Charleston,G4500190,SRCA,396484,charleston,south carolina
SC,Cherokee,G4500210,SRCA,56646,cherokee,south carolina
SC,Chester,G4500230,SRCA,32181,chester,south carolina
SC,Chesterfield,G4500250,SRCA,46013,chesterfield,south carolina
SC,Clarendon,G4500270,SRCA,33951,clarendon,south carolina
SC,Colleton,G4500290,SRCA,37923,colleton,south carolina
SC,Darlington,G4500310,SRCA,67234,darlington,south carolina
SC,Dillon,G4500330,SRCA,30858,dillon,south carolina
SC,Dorchester,G4500350,SRCA,153773,dorchester,south carolina
SC,Edgefield,G4500370,SRCA,26358,edgefield,south carolina
SC,Fairfield,G4500390,SRCA,22653,fairfield,south carolina
SC,Florence,G4500410,SRCA,138742,florence,south carolina
SC,Georgetown,G4500430,SRCA,61399,georgetown,south carolina
SC,Greenville,G4500450,SRCA,498766,greenville,south carolina
SC,Greenwood,G4500470,SRCA,70133,greenwood,south carolina
SC,Hampton,G4500490,SRCA,19922,hampton,south carolina
SC,Horry,G4500510,SRCA,322342,horry,south carolina
SC,Jasper,G4500530,SRCA,28465,jasper,south carolina
SC,Kershaw,G4500550,SRCA,64097,kershaw,south carolina
SC,Lancaster,G4500570,SRCA,89594,lancaster,south carolina
SC,Laurens,G4500590,SRCA,66777,laurens,south carolina
SC,Lee,G4500610,SRCA,17635,lee,south carolina
SC,Lexington,G4500630,SRCA,286196,lexington,south carolina
SC,Marion,G4500670,SRCA,31726,marion,south carolina
SC,Marlboro,G4500690,SRCA,26945,marlboro,south carolina
SC,McCormick,G4500650,SRCA,9643,mccormick,south carolina
SC,Newberry,G4500710,SRCA,38079,newberry,south carolina
SC,Oconee,G4500730,SRCA,76355,oconee,south carolina
SC,Orangeburg,G4500750,SRCA,87903,orangeburg,south carolina
SC,Pickens,G4500770,SRCA,122863,pickens,south carolina
SC,Richland,G4500790,SRCA,409549,richland,south carolina
SC,Saluda,G4500810,SRCA,20197,saluda,south carolina
SC,Spartanburg,G4500830,SRCA,301463,spartanburg,south carolina
SC,Sumter,G4500850,SRCA,107396,sumter,south carolina
SC,Union,G4500870,SRCA,27673,union,south carolina
SC,Williamsburg,G4500890,SRCA,31955,williamsburg,south carolina
SC,York,G4500910,SRCA,258526,york,south carolina
SD,Aurora,G4600030,SPPN,2736,aurora,south dakota
SD,Beadle,G4600050,SPPN,18101,beadle,south dakota
SD,Bennett,G4600070,SPPN,3460,bennett,south dakota
SD,Bon Homme,G4600090,SPPN,6984,bon homme,south dakota
SD,Brookings,G4600110,SPPN,34135,brookings,south dakota
SD,Brown,G4600130,SPPN,39128,brown,south dakota
SD,Brule,G4600150,SPPN,5238,brule,south dakota
SD,Buffalo,G4600170,SPPN,2043,buffalo,south dakota
SD,Butte,G4600190,RMRG,10205,butte,south dakota
SD,Campbell,G4600210,SPPN,1378,campbell,south dakota
SD,Charles Mix,G4600230,SPPN,9396,charles mix,south dakota
SD,Clark,G4600250,SPPN,3656,clark,south dakota
SD,Clay,G4600270,SPPN,14086,clay,south dakota
SD,Codington,G4600290,SPPN,28063,codington,south dakota
SD,Corson,G4600310,SPPN,4132,corson,south dakota
SD,Custer,G4600330,RMRG,8596,custer,south dakota
SD,Davison,G4600350,SPPN,19903,davison,south dakota
SD,Day,G4600370,SPPN,5571,day,south dakota
SD,Deuel,G4600390,SPPN,4231,deuel,south dakota
SD,Dewey,G4600410,SPPN,5742,dewey,south dakota
SD,Douglas,G4600430,SPPN,2932,douglas,south dakota
SD,Edmunds,G4600450,SPPN,3952,edmunds,south dakota
SD,Fall River,G4600470,RMRG,6849,fall river,south dakota
SD,Faulk,G4600490,SPPN,2354,faulk,south dakota
SD,Grant,G4600510,SPPN,7148,grant,south dakota
SD,Gregory,G4600530,SPPN,4171,gregory,south dakota
SD,Haakon,G4600550,SPPN,1892,haakon,south dakota
SD,Hamlin,G4600570,SPPN,6028,hamlin,south dakota
SD,Hand,G4600590,SPPN,3319,hand,south dakota
SD,Hanson,G4600610,SPPN,3374,hanson,south dakota
SD,Harding,G4600630,SPPN,1278,harding,south dakota
SD,Hughes,G4600650,SPPN,17600,hughes,south dakota
SD,Hutchinson,G4600670,SPPN,7368,hutchinson,south dakota
SD,Hyde,G4600690,SPPN,1352,hyde,south dakota
SD,Jackson,G4600710,SPPN,3326,jackson,south dakota
SD,Jerauld,G4600730,SPPN,2004,jerauld,south dakota
SD,Jones,G4600750,SPPN,927,jones,south dakota
SD,Kingsbury,G4600770,SPPN,5001,kingsbury,south dakota
SD,Lake,G4600790,SPPN,12909,lake,south dakota
SD,Lawrence,G4600810,RMRG,25281,lawrence,south dakota
SD,Lincoln,G4600830,SPPN,54469,lincoln,south dakota
SD,Lyman,G4600850,SPPN,3894,lyman,south dakota
SD,Marshall,G4600910,SPPN,4801,marshall,south dakota
SD,McCook,G4600870,SPPN,5625,mccook,south dakota
SD,McPherson,G4600890,SPPN,2438,mcpherson,south dakota
SD,Meade,G4600930,SPPN,27693,meade,south dakota
SD,Mellette,G4600950,SPPN,2102,mellette,south dakota
SD,Miner,G4600970,SPPN,2281,miner,south dakota
SD,Minnehaha,G4600990,SPPN,187318,minnehaha,south dakota
SD,Moody,G4601010,SPPN,6505,moody,south dakota
SD,Oglala Lakota,G4601020,SPPN,14415,oglala lakota,south dakota
SD,Pennington,G4601030,SPPN,109372,pennington,south dakota
SD,Perkins,G4601050,SPPN,2983,perkins,south dakota
SD,Potter,G4601070,SPPN,2299,potter,south dakota
SD,Roberts,G4601090,SPPN,10255,roberts,south dakota
SD,Sanborn,G4601110,SPPN,2396,sanborn,south dakota
SD,Spink,G4601150,SPPN,6420,spink,south dakota
SD,Stanley,G4601170,SPPN,2993,stanley,south dakota
SD,Sully,G4601190,SPPN,1421,sully,south dakota
SD,Todd,G4601210,SPPN,10155,todd,south dakota
SD,Tripp,G4601230,SPPN,5492,tripp,south dakota
SD,Turner,G4601250,SPPN,8317,turner,south dakota
SD,Union,G4601270,SPPN,14934,union,south dakota
SD,Walworth,G4601290,SPPN,5610,walworth,south dakota
SD,Yankton,G4601350,SPPN,22616,yankton,south dakota
SD,Ziebach,G4601370,SPPN,2801,ziebach,south dakota
TN,Anderson,G4700010,SRCE,75936,anderson,tennessee
TN,Bedford,G4700030,SRCE,47484,bedford,tennessee
TN,Benton,G4700050,SRCE,16014,benton,tennessee
TN,Bledsoe,G4700070,SRCE,14675,bledsoe,tennessee
TN,Blount,G4700090,SRCE,128670,blount,tennessee
TN,Bradley,G4700110,SRCE,104490,bradley,tennessee
TN,Campbell,G4700130,SRCE,39714,campbell,tennessee
TN,Cannon,G4700150,SRCE,14027,cannon,tennessee
TN,Carroll,G4700170,SRCE,28092,carroll,tennessee
TN,Carter,G4700190,SRCE,56502,carter,tennessee
TN,Cheatham,G4700210,SRCE,39880,cheatham,tennessee
TN,Chester,G4700230,SRCE,17453,chester,tennessee
TN,Claiborne,G4700250,SRCE,31757,claiborne,tennessee
TN,Clay,G4700270,SRCE,7752,clay,tennessee
TN,Cocke,G4700290,SRCE,35219,cocke,tennessee
TN,Coffee,G4700310,SRCE,54682,coffee,tennessee
TN,Crockett,G4700330,SRCE,14411,crockett,tennessee
TN,Cumberland,G4700350,SRCE,58655,cumberland,tennessee
TN,Davidson,G4700370,SRCE,684410,davidson,tennessee
TN,Decatur,G4700390,SRCE,11769,decatur,tennessee
TN,DeKalb,G4700410,SRCE,19361,de kalb,tennessee
TN,Dickson,G4700430,SRCE,52170,dickson,tennessee
TN,Dyer,G4700450,SRCE,37708,dyer,tennessee
TN,Fayette,G4700470,SRCE,39590,fayette,tennessee
TN,Fentress,G4700490,SRCE,18033,fentress,tennessee
TN,Franklin,G4700510,SRCE,41700,franklin,tennessee
TN,Gibson,G4700530,SRCE,49401,gibson,tennessee
TN,Giles,G4700550,SRCE,29307,giles,tennessee
TN,Grainger,G4700570,SRCE,23072,grainger,tennessee
TN,Greene,G4700590,SRCE,68615,greene,tennessee
TN,Grundy,G4700610,SRCE,13389,grundy,tennessee
TN,Hamblen,G4700630,SRCE,63785,hamblen,tennessee
TN,Hamilton,G4700650,SRCE,357738,hamilton,tennessee
TN,Hancock,G4700670,SRCE,6577,hancock,tennessee
TN,Hardeman,G4700690,SRCE,25435,hardeman,tennessee
TN,Hardin,G4700710,SRCE,25679,hardin,tennessee
TN,Hawkins,G4700730,SRCE,56563,hawkins,tennessee
TN,Haywood,G4700750,SRCE,17853,haywood,tennessee
TN,Henderson,G4700770,SRCE,27822,henderson,tennessee
TN,Henry,G4700790,SRCE,32310,henry,tennessee
TN,Hickman,G4700810,SRCE,24295,hickman,tennessee
TN,Houston,G4700830,SRCE,8134,houston,tennessee
TN,Humphreys,G4700850,SRCE,18347,humphreys,tennessee
TN,Jackson,G4700870,SRCE,11566,jackson,tennessee
TN,Jefferson,G4700890,SRCE,53535,jefferson,tennessee
TN,Johnson,G4700910,SRCE,17754,johnson,tennessee
TN,Knox,G4700930,SRCE,456132,knox,tennessee
TN,Lake,G4700950,SRCE,7560,lake,tennessee
TN,Lauderdale,G4700970,SRCE,26773,lauderdale,tennessee
TN,Lawrence,G4700990,SRCE,43081,lawrence,tennessee
TN,Lewis,G4701010,SRCE,11904,lewis,tennessee
TN,Lincoln,G4701030,SRCE,33645,lincoln,tennessee
TN,Loudon,G4701050,SRCE,51454,loudon,tennessee
TN,Macon,G4701110,SRCE,23450,macon,tennessee
TN,Madison,G4701130,SRCE,97663,madison,tennessee
TN,Marion,G4701150,SRCE,28446,marion,tennessee
TN,Marshall,G4701170,SRCE,31915,marshall,tennessee
TN,Maury,G4701190,SRCE,89981,maury,tennessee
TN,McMinn,G4701070,SRCE,52850,mcminn,tennessee
TN,McNairy,G4701090,SRCE,25935,mcnairy,tennessee
TN,Meigs,G4701210,SRCE,12005,meigs,tennessee
TN,Monroe,G4701230,SRCE,45970,monroe,tennessee
TN,Montgomery,G4701250,SRCE,195734,montgomery,tennessee
TN,Moore,G4701270,SRCE,6323,moore,tennessee
TN,Morgan,G4701290,SRCE,21554,morgan,tennessee
TN,Obion,G4701310,SRCE,30578,obion,tennessee
TN,Overton,G4701330,SRCE,22051,overton,tennessee
TN,Perry,G4701350,SRCE,7964,perry,tennessee
TN,Pickett,G4701370,SRCE,5142,pickett,tennessee
TN,Polk,G4701390,SRCE,16772,polk,tennessee
TN,Putnam,G4701410,SRCE,75931,putnam,tennessee
TN,Rhea,G4701430,SRCE,32442,rhea,tennessee
TN,Roane,G4701450,SRCE,52874,roane,tennessee
TN,Robertson,G4701470,SRCE,69165,robertson,tennessee
TN,Rutherford,G4701490,SRCE,308251,rutherford,tennessee
TN,Scott,G4701510,SRCE,21947,scott,tennessee
TN,Sequatchie,G4701530,SRCE,14897,sequatchie,tennessee
TN,Sevier,G4701550,SRCE,96673,sevier,tennessee
TN,Shelby,G4701570,SRCE,934603,shelby,tennessee
TN,Smith,G4701590,SRCE,19447,smith,tennessee
TN,Stewart,G4701610,SRCE,13182,stewart,tennessee
TN,Sullivan,G4701630,SRCE,156667,sullivan,tennessee
TN,Sumner,G4701650,SRCE,180063,sumner,tennessee
TN,Tipton,G4701670,SRCE,61303,tipton,tennessee
TN,Trousdale,G4701690,SRCE,8271,trousdale,tennessee
TN,Unicoi,G4701710,SRCE,17719,unicoi,tennessee
TN,Union,G4701730,SRCE,19140,union,tennessee
TN,Van Buren,G4701750,SRCE,5689,van buren,tennessee
TN,Warren,G4701770,SRCE,40516,warren,tennessee
TN,Washington,G4701790,SRCE,127440,washington,tennessee
TN,Wayne,G4701810,SRCE,16713,wayne,tennessee
TN,Weakley,G4701830,SRCE,33507,weakley,tennessee
TN,White,G4701850,SRCE,26653,white,tennessee
TN,Williamson,G4701870,SRCE,219107,williamson,tennessee
TN,Wilson,G4701890,SRCE,132781,wilson,tennessee
TX,Anderson,G4800010,TRE,57734,anderson,texas
TX,Andrews,G4800030,TRE,17760,andrews,texas
TX,Angelina,G4800050,TRE,87791,angelina,texas
TX,Aransas,G4800070,TRE,25721,aransas,texas
TX,Archer,G4800090,TRE,8703,archer,texas
TX,Armstrong,G4800110,SPPS,1876,armstrong,texas
TX,Atascosa,G4800130,TRE,48797,atascosa,texas
TX,Austin,G4800150,TRE,29758,austin,texas
TX,Bailey,G4800170,SPPS,7181,bailey,texas
TX,Bandera,G4800190,TRE,21776,bandera,texas
TX,Bastrop,G4800210,TRE,82733,bastrop,texas
TX,Baylor,G4800230,TRE,3697,baylor,texas
TX,Bee,G4800250,TRE,32750,bee,texas
TX,Bell,G4800270,TRE,340411,bell,texas
TX,Bexar,G4800290,TRE,1928680,bexar,texas
TX,Blanco,G4800310,TRE,11392,blanco,texas
TX,Borden,G4800330,TRE,633,borden,texas
TX,Bosque,G4800350,TRE,18097,bosque,texas
TX,Bowie,G4800370,SPPS,93860,bowie,texas
TX,Brazoria,G4800390,TRE,354195,brazoria,texas
TX,Brazos,G4800410,MISS,220417,brazos,texas
TX,Brewster,G4800430,TRE,9200,brewster,texas
TX,Briscoe,G4800450,SPPS,1474,briscoe,texas
TX,Brooks,G4800470,TRE,7214,brooks,texas
TX,Brown,G4800490,TRE,38271,brown,texas
TX,Burleson,G4800510,MISS,17760,burleson,texas
TX,Burnet,G4800530,TRE,46243,burnet,texas
TX,Caldwell,G4800550,TRE,41161,caldwell,texas
TX,Calhoun,G4800570,TRE,21965,calhoun,texas
TX,Callahan,G4800590,TRE,13820,callahan,texas
TX,Cameron,G4800610,TRE,422135,cameron,texas
TX,Camp,G4800630,SPPS,12867,camp,texas
TX,Carson,G4800650,SPPS,6057,carson,texas
TX,Cass,G4800670,SPPS,30375,cass,texas
TX,Castro,G4800690,SPPS,7669,castro,texas
TX,Chambers,G4800710,TRE,39899,chambers,texas
TX,Cherokee,G4800730,TRE,51668,cherokee,texas
TX,Childress,G4800750,TRE,7052,childress,texas
TX,Clay,G4800770,TRE,10193,clay,texas
TX,Cochran,G4800790,SPPS,2882,cochran,texas
TX,Coke,G4800810,TRE,3264,coke,texas
