Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN
all,refrigeration,3,0.0,0.0,0.1129861317452146,0.1876088510844335,0.1694805487203724,0.0,0.0,0.0,0.0,0.0,0.4207066708949273,0.109217797555052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,refrigeration,4,0.0,0.0,0.35618409293442,0.1747783612612938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847973935237117,0.1810274271099516,0.0,0.0,0.0,0.0,0.0032127251706226,0.0
all,refrigeration,5,0.0,0.2833507167905544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701468841510293,0.0580300012696375,0.0,0.1192142723187085,0.2769041454312033,0.1890414320690532,0.0033125479698134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,refrigeration,6,0.0,0.0,0.0,0.0,0.0,0.0812384643472402,0.0,0.0,0.0,0.0,0.0193455059275855,0.0,0.0,0.0,0.2817110742500233,0.6177049554751508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,refrigeration,7,0.6206074786466163,0.0,0.0,0.0,0.0,0.149774588234325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213993138481108,0.0,0.0,0.0156247946379507,0.0,0.0,0.0,0.0,0.0
all,refrigeration,8,0.0,0.0,0.000655677803235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037062736751134,0.0,0.0029807449992409,0.3801294119803086,0.0,0.0,0.0832709920246609,0.2499650715263298,0.2792918279911112
all,refrigeration,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016871695493764,0.2672163564656846,0.3800822490074743,0.3510142249774646,0.0,0.0
all,misc,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,misc,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613159155037334,0.2143444446012362,0.4682595692771185,0.0560800706179118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,misc,3,0.0,0.0,0.1114882455066544,0.1668795405952877,0.1808271216875349,0.0,0.0,0.0,0.0,0.0,0.3864105974869673,0.1543944947235556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,misc,4,0.0,0.0,0.3576456194926685,0.1826407361628128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869685520884935,0.169928329175887,0.0,0.0,0.0,0.0,0.0028167630801379,0.0
all,misc,5,0.0,0.2886163654820164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074121107562891,0.0558563155558136,0.0,0.1581691490473026,0.2282328097757588,0.1930868255395135,0.001917427036704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,misc,6,0.0,0.0,0.0,0.0,0.0,0.0776535132220531,0.0,0.0,0.0,0.0,0.0173603823923654,0.0,0.0,0.0,0.2552747534149022,0.6497113509706792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,misc,7,0.6738123199267663,0.0,0.0,0.0,0.0,0.1345664886211608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768212609854919,0.0,0.0,0.0147999304665808,0.0,0.0,0.0,0.0,0.0
all,misc,8,0.0,0.0,0.0003637230077784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041319934902184,0.0,0.0014977467919381,0.3400681782272436,0.0,0.0,0.0539928958614407,0.3074709885438713,0.292474474077509
all,misc,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016855446533862,0.3127128360516679,0.44651887914229,0.2390827401526557,0.0,0.0
all,gap,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,gap,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292365351393853,0.1928287875204986,0.4696095202100229,0.0451963408756254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,gap,3,0.0,0.0,0.0846207286785388,0.1200990637034037,0.2047984483394096,0.0,0.0,0.0,0.0,0.0,0.4479654804358191,0.1425162788428288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,gap,4,0.0,0.0,0.3234376599917286,0.0686164658087348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077297797173847,0.2995662928299827,0.0,0.0,0.0,0.0,0.0006498016521692,0.0
all,gap,5,0.0,0.3046981497158691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069079841074999,0.0670887554351756,0.0,0.145932025836536,0.2281974067869132,0.1812040179797596,0.0037998031707473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,gap,6,0.0,0.0,0.0,0.0,0.0,0.044848007185632,0.0,0.0,0.0,0.0,0.0260581710569367,0.0,0.0,0.0,0.2045069831159682,0.724586838641463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,gap,7,0.5336580811832945,0.0,0.0,0.0,0.0,0.1397374500771947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254098707512497,0.0,0.0,0.0011945979882612,0.0,0.0,0.0,0.0,0.0
all,gap,8,0.0,0.0,0.0008390310144274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031948727274405,0.0,0.0012946841032084,0.3596013839012894,0.0,0.0,0.1172304735789418,0.1941441903386832,0.323695364336009
all,gap,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022275803656103,0.3165232221273553,0.2568764133106988,0.4243727841963357,0.0,0.0
