End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
water heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228520030224833,0.0239733055866191,0.0970491460115681,0.2362361534584233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169323644918397,0.0,0.0,0.0,0.0,0.0,0.0,0.1475200703939072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610005257023297,0.0,0.0,0.0,0.0,0.1963045748663039,0.0,0.0,0.0,0.045740576039968,0.0
water heating,6,0.0,0.235530122957861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982966911662397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16186655123996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043066346359392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,7,0.0,0.0,0.0834049349756134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140463809589735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638937882800133,0.0,0.0,0.0,0.0,0.0,0.0,0.6386548957853997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,8,0.0,0.0,0.0,0.1403837744308463,0.0,0.3338504246391786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625503090472832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527216267153175,0.0,0.0,0.0,0.0,0.0,0.103117737194239,0.1105230613260798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648595928288729,0.0,0.0,0.0,0.0,0.0,0.0319934738181824
water heating,9,0.018117630667717,0.0,0.0,0.0,0.833168517038899,0.0,0.0,0.0,0.0,0.0,0.0,0.0029502831498148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510895713338007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946739978097682,0.0,0.0,0.0
cooking,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2191634241156763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797884213334917,0.0,0.0458013450238686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518484289446403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795345952505088,0.0,0.0,0.0,0.0,0.0,0.0,0.023863785331814,0.0,0.0,0.0,0.0
cooking,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260629048128484,0.0,0.0,0.4929669293132726,0.0,0.0,0.0,0.2464040225582434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285719142846791,0.1211868196104015,0.0,0.0,0.0,0.0,0.0,0.0,0.2287137487898135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214630726593002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068967907221036,0.0,0.0
cooking,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805262594693537,0.0,0.0,0.0,0.1259651808264151,0.0,0.0,0.0,0.0,0.0,0.0,0.3308272658237026,0.2341622257457027,0.0,0.0,0.0,0.0208027652325338,0.0780495436965634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296667592057286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235183331241029,0.0214892926350559,0.1875034398054995,0.2347259228064168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445881009623332,0.0,0.0,0.0,0.0,0.0,0.0,0.1403039018584851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627320724279891,0.0,0.0,0.0,0.0,0.1506978203569941,0.0,0.0,0.0,0.0344411160231229,0.0
