End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
water heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143564683724167,0.0061425662562826,0.4143176697614144,0.1489396235960574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639615764461539,0.0,0.0,0.0,0.0,0.0,0.0,0.1621932857436164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645163698059551,0.0,0.0,0.0,0.0,0.1132312513408188,0.0,0.0,0.0,0.0123411886772842,0.0
water heating,6,0.0,0.2542889989062591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211392749945481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537996637888971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707720623102955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,7,0.0,0.0,0.0816848246195375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1188625425533021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1130142744586564,0.0,0.0,0.0,0.0,0.0,0.0,0.686438358368504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water heating,8,0.0,0.0,0.0,0.299091679418668,0.0,0.262305676561899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058162617213736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674526916299037,0.0,0.0,0.0,0.0,0.0,0.0686920630367686,0.1273514020174653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862308773730285,0.0,0.0,0.0,0.0,0.0,0.0307129927485307
water heating,9,0.0386926621966656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076867955778691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081146902406143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576324691784029,0.0,0.0,0.0
fans and pumps,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2368443031388011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326268557486598,0.0,0.0732850882629155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837679683203638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506173581387343,0.0,0.0,0.0,0.0,0.0,0.0,0.0228584263905254,0.0,0.0,0.0,0.0
fans and pumps,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173527646612193,0.0,0.0,0.4847914399362273,0.0,0.0,0.0,0.3416809134515797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fans and pumps,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119337312370293,0.1801483295109625,0.0,0.0,0.0,0.0,0.0,0.0,0.2078910644497698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081468528698476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918800219323907,0.0,0.0
fans and pumps,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309461222769569,0.0,0.0,0.0,0.1910271606039302,0.0,0.0,0.0,0.0,0.0,0.0,0.1949614453375239,0.3137601621127021,0.0,0.0,0.0,0.034527114033776,0.1000850929188948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346929027162159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fans and pumps,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221487599039679,0.0074139542008406,0.3336685660603286,0.1766869196536405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806603344660023,0.0,0.0,0.0,0.0,0.0,0.0,0.1658837071474158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695798701299385,0.0,0.0,0.0,0.0,0.1274382058351304,0.0,0.0,0.0,0.016519682602735,0.0
