End use,CDIV,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
cooking,6,0.0,0.2588337579294562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306607961154583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151887748331176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586176976239094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,7,0.0,0.0,0.0869483943354711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249853939031862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990500659529454,0.0,0.0,0.0,0.0,0.0,0.0,0.6890161458083972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooking,8,0.0,0.0,0.0,0.3022657581848673,0.0,0.2595591573554407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730285330152125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486056762677779,0.0,0.0,0.0,0.0,0.0,0.0749496404920293,0.0987287095157137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162181230751343,0.0,0.0,0.0,0.0,0.0,0.0266444020938241
cooking,9,0.0158355840027812,0.0,0.0,0.0,0.6271923467691686,0.0,0.0,0.0,0.0,0.0,0.0,0.0400518253444579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069012817167389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100189621668532,0.0,0.0,0.0
drying,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2476870805959341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4204155369691705,0.0,0.1122762455846453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015909897110985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071075056709208,0.0,0.0,0.0,0.0,0.0,0.0,0.0469550904299433,0.0,0.0,0.0,0.0
drying,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750592135218159,0.0,0.0,0.409263119394269,0.0,0.0,0.0,0.415677667083915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064556247272142,0.1592463435270818,0.0,0.0,0.0,0.0,0.0,0.0,0.1793881966862221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110956170542306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143814218005251,0.0,0.0
drying,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452352264471563,0.0,0.0,0.0,0.1519699932742743,0.0,0.0,0.0,0.0,0.0,0.0,0.221961424063223,0.297508989458753,0.0,0.0,0.0,0.0395651270790629,0.0982532605634798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455059791140505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078693469702586,0.0152695366452904,0.3207425162131678,0.1563838010529455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893873199116244,0.0,0.0,0.0,0.0,0.0,0.0,0.1657232465350028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814636888228157,0.0,0.0,0.0,0.0,0.1329730397963767,0.0,0.0,0.0,0.0301875040525176,0.0
drying,6,0.0,0.2572831813865273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354841329707998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459122398377702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613204458049027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,7,0.0,0.0,0.0885726749633168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184294142067902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118699461560393,0.0,0.0,0.0,0.0,0.0,0.0,0.6811279646738536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drying,8,0.0,0.0,0.0,0.2957885670058006,0.0,0.2580919263484726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796244158007052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511948975599195,0.0,0.0,0.0,0.0,0.0,0.0845889102512757,0.0962276169428607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069275038839992,0.0,0.0,0.0,0.0,0.0,0.0275561622069662
drying,9,0.0172573673091135,0.0,0.0,0.0,0.6043598157602452,0.0,0.0,0.0,0.0,0.0,0.0,0.0331444059041079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208494097301348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243890012963983,0.0,0.0,0.0
